tweet_id,sentiment,status
1957093096,enthusiasm,one week till exam block
1957093148,neutral,home cat right
1957093185,worry,hoping fail english would sad
1957093471,worry,know would great shoulder stop hurting sleep normal want need solid hour good sleep
1957093807,neutral,leno last show tonight like better conan
1957093920,sadness,sorry bad driving experience
1957093924,neutral,monpio
1957094323,sadness,already miss cmontecillo
1957094812,hate,plan may change noo
1957094989,hate,sister douchebag
1957095452,surprise,fiercebanana relisting fee complete sale suck
1957095604,neutral,echeers random
1957096302,worry,knew worn sars mask plane socal feeling beginning sore throat
1957096324,sadness,gutted bathroom still free early work going happen need loo
1957096447,neutral,ddlovato july long
1957097210,worry,laurelexmachina aww wish could stuck jab eye knitting needle
1957097329,surprise,astynes wonder show
1957097629,neutral,wearing glass give headache
1957097730,enthusiasm,calvinharris stop talkin food haha fill like sum nw hha hows day goin starting
1957098732,worry,finished sewing night uploading picture beach cant believe difficulty twitter
1957098844,sadness,thank ddlovato cant wait umm btw ima crash still sick
1957098983,sadness,first work computer home laptop fucked
1957099112,worry,liesgirlstell guy call phone see number real ohh phone working try tomorrow
1957099375,worry,beer friday melbourne cbd mtub mini cmon thirsty lonely bugger making feel like scotty mate
1957099717,worry,debbylovespr know came back 22 1st lose lead last 6 minute
1957099719,worry,gosh summer vacation almost philippine kinda sad wonder section
1957099757,neutral,shanajaca feltbeats page 6 m twitterworld 26 vote
1957099758,worry,bummed wear sweet nike kick work
1957100044,worry,twitter broken
1957100351,neutral,sleep good night tweeties oc tomorrow hope pray rachyl get better soon
1957100428,sadness,joek949 depressing stuck inside day
1957100610,worry,rachelasha even saw news feed archie website believe choose veronica disappointed
1957100791,sadness,hate sick miss lucyowns larilync
1957101169,neutral,iceweasel im eating theyre pork tho beef still search
1957101953,happiness,getting ready school second math test today also last day 3rd year next week officially 4th year
1957102054,sadness,woke wanna stay bed
1957102266,worry,depressed included morcom garden quiz facebook
1957102331,worry,dravenreborn yeah still totally high 60 soo notlooking forward aug sept
1957102464,sadness,tomato plant died
1957102562,boredom,deep priecing soul
1957102785,worry,ashleypratt oh come get next week get next week full exam
1957103043,neutral,friday last much fun skint though
1957103680,worry,vocabulary know tell anyone dont know dad told famz yet think taking online
1957103831,sadness,ddlovato caan iht earlier icant wait long ahar
1957103842,happiness,friday yay bonus drive wale tonight miss kitten cuddle going ride
1957103882,worry,child promised birthday brekkie bed problem bugger food house
1957104001,worry,rderozario woops realized dm going
1957104581,neutral,think able get bed tomorrow morning see
1957104795,surprise,cant use blackberry today suck
1957104830,enthusiasm,q studio created open season google look dvd downstairs feeling lazy
1957104858,neutral,time changing
1957104948,sadness,hate
1957105472,hate,time tv bed spending day catching studying hate online summer class
1957105525,neutral,slickiris video available u foreigner
1957105755,sadness,http twitpic com 663vr wanted visit animal late
1957106132,worry,prime8507 pc agree problem must stop spending work
1957106328,sadness,jonaswebcast missed
1957106609,hate,dang really look like crap sigh 35mins shower 10mins get ready
1957106752,neutral,waiting get picked
1957106916,sadness,exhausted sleep like night
1957107095,sadness,gonna miss live comet action tomorrow go take care cousin access interwebz
1957107599,surprise,lol cant drink
1957107658,surprise,bill compton wii twitter
1957108151,sadness,nothinbutsin sorry hear
1957108253,worry,morning sport day today three legged race mr pettigrew said aloud trip
1957109281,sadness,found drink bar boo missing e1 palomino cheer sad face
1957109545,worry,cannot sleep 2 hour tossing turning
1957109983,worry,omg going die swine flu go melbourne
1957110088,anger,packing like
1957110716,neutral,giggles_xo dang certain okay
1957111029,neutral,wish dave roger water would unite pink floyd concert
1957111072,sadness,finished whole box ice cream
1957111113,neutral,1 horse town 2 blown car speaker
1957111130,neutral,someone make coffee
1957111418,worry,plus deposited tax return cheque first time 7 year clear immediately
1957111643,love,photo omg love accadentally deleted photo yay he beautiful http tumblr com xvd1wankt
1957111702,worry,amp hot water bottle i whangamata without ahh
1957111950,neutral,nose stuffy
1957112500,neutral,last night newport
1957112696,relief,charlieboy808 thanks rt sorry new place domestic
1957112843,happiness,ok shoe club cool fun poppin except 4 ppl tryna dance wit
1957112874,worry,holy crap raining la jacket oh
1957112925,neutral,aright twitter fam guess ima outties gonna try n sleep horrible pain
1957113207,neutral,baby recieving vaccine
1957113231,worry,wish could attend e3 year small event like nba stanley cup final keep getting way work work work
1957113346,happiness,o0hemmy lol hi emmy latin would help study aptitude test get grad school thats wanna take
1957113650,sadness,chrisontv88 btw wimp
1957113687,relief,kaseypoteet lol yeah yeah big hoping see next week scrapped plan
1957113844,worry,rejecting food substance
1957114162,worry,trying interview dr paul twomey ceo phone issue cut interview 30 min 15
1957114575,sadness,add myspace girly asks last name email
1957114604,hate,back vienna soo tired luggage lost manchester great good seminar mb amp great people around
1957114904,worry,think take needle watched horribly gory short film drug month ago scarred life
1957114960,sadness,wanna go back work sleepy time
1957115194,worry,feel good
1957115198,neutral,watching biggest loser hallmark never fails make cry
1957115476,neutral,zaharh suck old actually
1957115546,worry,thinking getting work
1957115742,neutral,still confuse
1957115997,worry,naughty girl tonight dissappointed
1957116154,worry,rbuerckner better missy 8 telling biggest loser
1957116289,sadness,http bit ly 3w9w1 noo go orlando omg gonna cry
1957116742,surprise,aahh soo sweet miss age soo much
1957116748,surprise,saw fox getting freeway hope go home
1957116826,neutral,scratch sleep stage bound
1957117050,surprise,britain got talent britain seems talented america
1957117307,neutral,officialtila cnt get goin ur old message gt gt gt gt help lt lt lt lt
1957117458,love,good time rocking open mic thanks 4 love n support working business plan presentation cg 2nite
1957117786,neutral,laurelexmachina swimming go
1957117968,sadness,johnpopham morning john yes however diary clash sadly attend
1957118155,sadness,miss friend
1957118207,neutral,duciaestherine ohh ic ic haha summer filled one course last whole summer
1957118513,sadness,yea saw really sad commercial
1957118612,sadness,hmm using tinytwitter small non touch screen really much fun
1957119110,fun,plantweb lettuce amp spinach best cool weather live florida much luck growing
1957119180,neutral,
1957119780,love,ikramshahnawaz oh love em think kind using stay quot baked quot kinda make sick
1957119815,neutral,ccburns unfortunately
1957120282,worry,elephantgravy new lens working worked bit give fee error
1957120549,sadness,hate sleep alone
1957120767,neutral,emlevins
1957120794,empty,need new phone
1957120823,worry,back school almost weekend oh wait gotta work eight four tonight
1957120981,sadness,loved johnny carson going hate seeing jay leno go
1957121259,sadness,even though everyone wanted newish song teacher agreed old grumpy like u happy haha
1957121670,worry,english essay r amp j wtf done long time ago assigned last thursday
1957121753,worry,tiff_tiff_marie think much
1957121970,sadness,ya suffering whole day yesterday met dentist feel bit better still look like rocky balboa though
1957122083,worry,gqbound end really eating snack sigh
1957122354,surprise,finally internet server phoenix fucked
1957122428,neutral,ups ketauan cabut nih gimana dong
1957122777,worry,harishk krist0ph3r saurabh sorry guy drop trip personal commitment
1957122923,sadness,get callback play cried oh well guess back techie
1957123048,happiness,awesome wish could fly see
1957123281,sadness,kinda wish went fall asleep
1957123350,relief,nope het lost amp found
1957123469,worry,rocky cola diner whittier tonight teacher pal mr b great time chatting one else came
1957123693,neutral,bed still exhausted vega
1957123747,love,heresmyhello92 lol true maybe next year looved remember password mod thing cake
1957124014,worry,umm soo yeh really hard concentrate rite wen weird lupus feeling goin thro body
1957124073,worry,charleyboorman http twitpic com 65623 ouch look painful
1957124088,neutral,took 4 hour nap work today able sleep night bummer
1957124444,fun,know enjoy watching two twitter entertaining comic miss
1957125420,neutral,loving lil ken absolutely dreading saying goodbye le week
1957125620,sadness,yet sorry
1957125747,worry,want sit back amp relax little difficult
1957125791,worry,zhenerak thought best friend
1957125863,neutral,hii thatsï ½mee woke going school
